fid,field_1,x,y,VRYieldVOl,row,col,CropSeason,harvestID,CropName,Relative_Elevation1,Slope1,TRI1,TPI1,Elevation1,SeedingDensity,SeedingDensity_missing,Seeding_Variety1,Application_1_N_rate,Application_1_ID,Application_1_N_date,Application_2_N_rate,Application_2_ID,Application_2_N_date,Application_3_N_rate,Application_3_ID,Application_3_N_date,Application_4_N_rate,Application_4_ID,Application_4_N_date,Application_5_N_rate,Application_5_ID,Application_5_N_date,Application_6_N_rate,Application_6_ID,Application_6_N_date,Application_7_N_rate,Application_7_ID,Application_7_N_date,Application_8_N_rate,Application_8_ID,Application_8_N_date,Application_9_N_rate,Application_9_ID,Application_9_N_date,Application_10_N_rate,Application_10_ID,Application_10_N_date,ph_mean_30_60,clay_mean_30_60,silt_mean_30_60,sand_mean_30_60,ksat_mean_30_60,om_mean_30_60,GDD2,Precipitation2,GDD3,Precipitation3,GDD4,Precipitation4,GDD5,Precipitation5,GDD6,Precipitation6,GDD7,Precipitation7,GDD8,Precipitation8,GDD9,Precipitation9,GDD10,Precipitation10,GDD11,Precipitation11,Trait1,Trait2,Trait3,Trait4,Trait5,FIPSCode,PlantingDay1,HarvestDay,GridId
"3850","3849",-97.68694697,27.66479297,77.07181,"88","99","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.791941643,0.004160837,0.225709155,2.395655394,55.98668671,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.231508465,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",76.8380785,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.60956955,44.27253342,25.33999252,27.09813499,0.433952153,1.200380921,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3733","3732",-97.68694697,27.66489297,78.89891,"87","99","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.659778953,0.005362247,0.139728695,0.959069371,55.80295944,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.231508465,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",76.8380785,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.60956955,44.27253342,25.33999252,27.09813499,0.433952153,1.200380921,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3851","3850",-97.68684697,27.66479297,75.31303,"88","100","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.626737595,0.002305693,0.139619261,0.550516367,55.75702667,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.232402191,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",77.12672195,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3734","3733",-97.68684697,27.66489297,70.00692,"87","100","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.5535779,0.002610817,0.183492854,-0.24643974,55.65532303,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.232402191,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",77.12672195,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3852","3851",-97.68674697,27.66479297,75.094635,"88","101","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.839142382,0.006210195,0.279758006,2.643586874,56.05230331,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.247326374,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",77.47310028,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3735","3734",-97.68674697,27.66489297,77.5552,"87","101","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.725861669,0.004802311,0.190075964,1.527464271,55.89482498,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.247326374,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",77.47310028,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3853","3852",-97.68664697,27.66479297,69.20159,"88","102","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.832062662,0.003744267,0.261344582,2.510050297,56.0424614,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.24226326,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",76.34737587,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3736","3735",-97.68664697,27.66489297,82.6662,"87","102","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.695180178,0.004786063,0.167997941,1.211919308,55.85217285,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.24226326,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",76.34737587,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3854","3853",-97.68654697,27.66479297,69.91422,"88","103","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.803741157,0.00647498,0.228292704,2.232220411,56.0030899,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.241159992,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",75.48143005,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3737","3736",-97.68654697,27.66489297,79.06846,"87","103","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.60785836,0.005308062,0.188913852,0.384112895,55.73078156,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.241159992,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",75.48143005,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3738","3737",-97.68644697,27.66489297,70.75376,"87","104","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.737661183,0.00670032,0.172673166,1.720992923,55.91122818,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.239569225,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",76.40510559,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3739","3738",-97.68634697,27.66489297,79.562485,"87","105","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.68574059,0.003322466,0.139688253,1.289298415,55.83905029,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.238401794,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",77.12672195,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3740","3739",-97.68624697,27.66489297,77.65383,"87","106","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.702259898,0.00527151,0.131610408,1.652290583,55.86201477,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.239500809,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",76.08759212,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3741","3740",-97.68614697,27.66489297,67.3991,"87","107","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.650339305,0.004412743,0.159386143,1.053274393,55.78983688,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.239936981,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",76.6937542,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3855","3854",-97.68644697,27.66479297,59.860935,"88","104","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.978384793,0.006375281,0.416655719,4.05876255,56.2458725,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.239569225,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",76.40510559,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3856","3855",-97.68634697,27.66479297,56.075256,"88","105","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.806101024,0.003830866,0.200068161,2.533977032,56.00637054,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.238401794,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",77.12672195,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
"3857","3856",-97.68624697,27.66479297,67.80194,"88","106","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.898142636,0.00518898,0.3008627,3.967402458,56.13432312,"63000","0",84G62,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZQ,"43","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYw,"129","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMQ,"134",0,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMA,"140","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYQ,"122",0.239500809,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",76.08759212,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","55"
